2.986868	1.397852	0
4.192030	6.889296	0
3.756776	4.123210	0
3.878226	6.872739	0
1.158556	6.665486	0
3.557054	-1.982769	0
3.032019	3.408177	0
2.013269	0.504866	0
5.564953	3.562340	0
5.239572	10.335936	0
4.196659	7.323082	0
-0.889257	8.286581	0
2.571107	6.459040	0
1.963899	6.022713	0
4.416563	3.427445	0
3.152127	4.365650	0
-4.328482	1.499973	0
-2.867411	9.090599	0
4.501841	4.425923	0
4.792587	2.124050	0
2.545414	4.219053	0
7.931767	5.250641	0
4.999817	10.651080	0
6.261511	1.357881	0
-1.900079	1.475362	0
8.811397	7.825402	0
3.372604	4.285685	0
2.019911	6.869631	0
3.538733	4.581767	0
10.938545	3.521268	0
7.236174	7.910407	0
0.669309	7.512089	0
5.281367	4.895620	0
1.151840	9.298315	0
2.213958	7.915413	0
5.842723	5.108593	0
0.160665	6.538214	0
5.963042	3.010686	0
2.535177	5.164934	0
3.755271	9.617705	0
3.551247	9.989929	0
4.233000	-1.530067	0
3.304982	0.180407	0
1.739384	5.084358	0
4.983393	2.594826	0
2.754771	8.297920	0
4.059168	3.916600	0
1.892872	4.157524	0
4.592763	6.789069	0
2.116654	5.643806	0
-0.321850	6.602559	0
3.004298	2.647285	0
1.808450	4.165128	0
5.391612	5.376775	0
1.141693	6.964049	0
4.643626	6.109059	0
3.346973	6.823164	0
5.451012	8.151258	0
3.031428	0.419090	0
4.759592	5.937616	0
3.694054	6.361185	0
-0.692158	0.530906	0
4.295652	5.273188	0
-7.398102	2.873596	0
3.052762	7.528591	0
3.537359	4.031553	0
0.997705	8.666585	0
5.265313	6.265758	0
0.657615	5.979733	0
3.522861	8.637244	0
1.331168	2.881195	0
4.539109	3.732721	0
3.293702	3.377802	0
4.970575	6.199050	0
1.063753	6.572789	0
6.485089	7.254486	0
3.799527	14.034636	0
3.348571	2.614969	0
2.593975	9.383272	0
6.125995	5.718141	0
0.249728	5.507716	0
4.677564	2.219943	0
8.205273	5.719376	0
-0.345727	0.855270	0
2.353607	3.740307	0
3.445322	3.656751	0
3.119133	6.142119	0
6.226986	5.520755	0
2.196783	2.048606	0
1.607806	0.661525	0
3.061881	1.445911	0
0.214628	6.874367	0
1.793825	-1.511182	0
2.971104	3.265722	0
8.198063	5.675475	0
-0.591697	2.469785	0
6.906119	5.190598	0
1.986032	7.231269	0
3.948016	4.376678	0
1.990871	6.687976	0
2.847886	5.713129	0
9.092965	3.349231	0
-2.286395	4.060933	0
4.569206	3.639261	0
3.185778	5.914032	0
3.970800	3.858995	0
-1.511596	8.072993	0
3.396478	4.223640	0
-1.645496	6.164742	0
-2.524389	1.985569	0
2.690731	1.176654	0
1.302022	9.380782	0
-0.867780	1.899270	0
1.252319	3.978934	0
5.922567	-2.658665	0
3.564862	5.836499	0
7.563488	2.323007	0
3.156248	6.070837	0
8.872823	-0.493879	0
-0.222374	2.852439	0
2.951777	8.178106	0
4.358139	3.009291	0
2.106881	0.649111	0
1.127821	6.012080	0
2.923689	3.287707	0
3.935441	-0.381233	0
3.429379	8.301160	0
4.343437	-2.780003	0
0.215858	1.857409	0
2.978981	5.511105	0
2.884968	3.735899	0
-0.181426	2.923833	0
-4.020020	0.013867	0
0.345778	7.950924	0
0.229312	4.239708	0
6.516746	2.769506	0
1.390521	6.617994	0
1.899020	-4.722163	0
-1.340946	2.723547	0
2.787410	2.744202	0
0.726805	4.179556	0
3.856642	0.287350	0
4.993393	4.966703	0
3.404065	4.854665	0
1.313783	5.281741	0
1.726913	11.055636	0
6.505347	7.481450	0
1.883372	2.165796	0
6.706785	5.300897	0
-2.155535	7.637455	0
1.316449	2.725677	0
-1.360499	9.642548	0
1.443205	10.460362	0
5.246189	3.426644	0
1.888825	2.812112	0
1.899879	6.028607	0
4.784241	4.919114	0
5.949957	4.113182	0
6.741807	0.173242	0
3.104082	7.402342	0
3.545308	8.883313	0
4.217590	5.233495	0
2.178407	-0.453817	0
-0.343793	4.311907	0
-1.438631	7.103779	0
4.689297	8.228398	0
8.791965	7.721280	0
1.015259	4.492022	0
1.886666	5.106792	0
2.321539	5.392426	0
10.282888	3.769359	0
0.697546	0.023842	0
-0.995724	9.235368	0
7.410041	9.539560	0
2.905609	1.151867	0
6.563295	2.847073	0
0.442517	7.179246	0
0.550860	-0.148316	0
1.738623	2.191190	0
4.156533	3.089446	0
2.529328	7.373034	0
5.878341	6.327016	0
4.309300	3.652781	0
7.022951	2.528381	0
5.284585	5.017827	0
5.234611	6.910268	0
0.625743	3.600144	0
0.736802	7.199848	0
-0.028678	0.971882	0
-1.302679	2.687320	0
4.821738	8.810168	0
2.812253	5.074648	0
6.868213	8.280667	0
0.327418	7.219556	0
1.045083	4.649775	0
6.658610	6.786877	0
2.253710	-0.527173	0
2.185020	11.675975	0
3.212560	2.014359	0
1.398606	3.405163	0
3.277017	4.549857	0
7.640628	0.684160	0
3.883372	6.050324	0
7.411416	4.869993	0
3.754815	7.780313	0
-0.847881	2.140644	0
0.225062	4.362734	0
3.548823	2.446590	0
1.236990	0.769182	0
7.415973	6.208894	0
2.935886	7.272884	0
0.818834	8.537915	0
1.380534	2.947323	0
-2.042651	5.432122	0
4.750950	7.643800	0
8.076684	3.958307	0
2.254877	7.736638	0
1.992706	6.068383	0
3.137114	4.618713	0
2.138233	0.514321	0
-0.880882	3.480034	0
5.390656	4.067876	0
3.955608	4.455080	0
6.285155	5.690266	0
0.921062	7.493483	0
0.760665	9.114739	0
-2.120430	0.032750	0
-0.842599	2.342950	0
4.115114	2.066048	0
2.687449	8.986563	0
3.366759	3.308891	0
2.156269	7.155756	0
-1.976492	7.740620	0
7.778700	5.560986	0
1.893783	5.650315	0
4.029688	10.974124	0
7.607154	3.965123	0
5.475820	3.565208	0
0.186785	8.228683	0
2.801373	14.542546	0
4.095401	3.340203	0
-0.835723	6.240662	0
0.749404	9.110994	0
4.164063	4.445520	0
5.859697	5.814696	0
1.723015	5.329105	0
6.552767	7.943339	0
2.652069	4.246023	0
1.744392	3.033278	0
1.591568	4.064510	0
3.747627	5.734136	0
4.320137	3.589579	0
-0.041768	7.029191	0
4.733581	0.326619	0
1.001567	-1.269096	0
-4.413807	1.692413	0
-1.929614	8.368104	0
4.998382	6.171832	0
4.220518	7.168236	0
8.548322	10.624245	0
2.923704	2.230926	0
5.731908	11.262283	0
5.857575	2.304657	0
7.791936	6.318428	0
4.213641	5.053561	0
4.608712	11.666735	0
-2.975253	6.736299	0
7.857693	0.248425	0
4.504949	4.144484	0
5.818104	1.828233	0
2.117324	2.016318	0
3.290935	7.737277	0
3.337262	4.258868	0
8.832269	8.471342	0
4.572346	5.401978	0
3.283722	5.197756	0
4.802456	9.083190	0
-1.616529	3.437177	0
-1.360931	2.554753	0
4.374953	3.987576	0
2.095283	2.466628	0
5.221889	8.477888	0
5.335375	3.177259	0
3.148569	5.056469	0
-0.805178	5.728736	0
5.312955	4.478762	0
3.730598	6.127815	0
-0.384032	5.338047	0
3.222204	-1.778372	0
1.672895	5.173293	0
0.411647	-1.900049	0
-0.690816	6.520403	0
6.023826	4.263903	0
3.606305	3.743202	0
4.976180	11.006480	0
-0.457632	7.224137	0
10.754299	3.304701	0
8.589214	3.309779	0
5.785475	8.715534	0
2.375155	7.053050	0
2.701855	4.489773	0
3.231486	6.313992	0
5.092098	8.778738	0
1.938397	9.423228	0
1.793319	5.363082	0
0.981055	-3.081809	0
0.750302	4.938360	0
1.873252	2.351211	0
-1.132278	4.162631	0
2.399426	7.987051	0
5.851776	-3.099022	0
4.319262	3.317865	0
7.180463	8.719729	0
2.241442	5.109742	0
1.538008	2.815311	0
3.607469	-2.892877	0
3.850725	4.739106	0
4.270109	6.612015	0
6.514607	6.755913	0
1.368616	5.836756	0
1.673005	3.655445	0
-0.376112	6.127447	0
7.462090	3.925175	0
2.182151	7.778625	0
-1.590949	1.172491	0
0.030526	8.241884	0
1.740037	8.409413	0
0.821246	6.823743	0
5.955544	-0.000447	0
6.568988	5.659366	0
7.149111	3.550192	0
0.249370	12.658438	0
1.717545	1.812550	0
-1.079175	10.189358	0
3.965729	10.333604	0
2.028769	9.054430	0
6.592916	3.105442	0
0.202406	4.058103	0
3.797700	2.235718	0
4.459554	0.729938	0
3.893249	6.616716	0
0.208746	1.539653	0
1.177181	3.752153	0
-1.560281	2.985370	0
2.295310	7.337258	0
-2.346769	4.405115	0
4.887184	3.821653	0
-1.347455	3.495561	0
2.446991	3.773573	0
3.112747	2.561531	0
4.662992	7.465666	0
3.981044	9.493408	0
8.287653	5.189493	0
1.179682	-1.845697	0
-0.295785	4.234949	0
3.805862	0.995863	0
0.078325	9.256607	0
2.978072	4.631528	0
4.229405	3.569389	0
0.688752	0.003959	0
4.438909	-0.107815	0
3.794268	2.052001	0
1.794226	10.107601	0
-0.862413	10.154296	0
0.179270	11.008832	0
1.297017	6.553197	0
-0.411679	5.770298	0
1.746829	4.431597	0
6.366098	7.747391	0
5.571738	9.090183	0
0.176610	5.181595	0
-1.913724	11.621446	0
4.453772	9.149463	0
4.336114	6.464114	0
3.142993	4.239750	0
5.305994	4.334108	0
2.804981	8.343766	0
3.175692	8.707633	0
-1.041236	2.200606	0
7.735669	8.452746	0
4.206124	8.581008	0
3.849740	1.404504	0
4.133710	7.609257	0
6.432366	5.013467	0
2.077422	5.557051	0
1.796430	7.601389	0
1.497835	1.796043	0
5.365811	8.267791	0
6.993578	5.998915	0
2.366845	-0.149240	0
-0.235246	5.300142	0
4.211945	2.043718	0
2.522900	0.593379	0
2.176831	5.095134	0
6.647526	4.726569	0
2.948032	6.681943	0
5.620698	7.677158	0
3.307133	1.759605	0
3.889804	5.493597	0
7.055181	5.149667	0
1.187723	4.073831	0
2.606753	5.680315	0
2.224717	3.339609	0
0.094862	8.790280	0
0.054716	9.297824	0
0.183439	6.544172	0
4.488883	4.504556	0
2.819550	5.428102	0
1.759733	5.813709	0
9.610441	3.424984	0
1.172828	9.025874	0
1.557411	5.003562	0
0.193706	3.088894	0
4.052420	4.373940	0
4.137032	6.108894	0
7.973103	0.123217	0
-0.222182	9.360960	0
3.140716	2.680428	0
3.957846	6.741535	0
0.810823	2.928734	0
2.246350	6.789053	0
-2.830441	1.550948	0
5.259287	3.831073	0
2.122090	11.366414	0
5.779485	5.978820	0
4.298907	4.148169	0
5.286335	8.109011	0
1.643696	-0.431560	0
6.055724	2.552617	0
-0.236245	-0.469454	0
9.250774	0.559556	0
5.421622	4.900828	0
3.325260	10.982769	0
2.384093	4.142048	0
0.809476	-0.143179	0
4.022506	4.883391	0
4.347994	8.870228	0
3.884366	8.599297	0
3.734189	5.329914	0
0.128389	3.513782	0
1.181121	5.072015	0
0.285059	5.194409	0
1.146592	-0.320870	0
3.813435	0.615697	0
3.104792	8.040087	0
-0.660830	1.178076	0
2.476667	2.953851	0
3.875072	5.391953	0
3.595680	6.643909	0
2.664535	3.091197	0
0.553130	-0.451295	0
1.485777	4.678603	0
0.898803	1.806623	0
5.541217	11.149647	0
2.912062	7.757650	0
4.116329	7.312396	0
3.161405	4.484722	0
2.361133	4.665730	0
0.668256	3.519756	0
4.337951	2.747934	0
0.683748	5.731660	0
3.151194	5.741776	0
1.288149	0.657473	0
4.871783	8.298472	0
3.431092	3.593310	0
2.258631	2.627595	0
4.488117	4.605506	0
-1.509215	5.402310	0
